13:09:11.265 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
13:09:11.265 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
13:09:11.265 > readBuffer: address = FFF00B count = 1
13:09:11.266 > DEBUG (get_OPstate) -> Dirección: 0xFFF00B Estado leído: 0x1
13:09:27.155 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:27.155 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:27.155 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.920734
13:09:54.552 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:54.552 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:54.552 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.228812
13:09:54.552 > DEBUG (polarization_settling) → Channel 2
13:09:59.100 > -------------------- DATOS OBTENIDOS --------------------
13:09:59.100 > ------------------ -------------------
13:09:59.101 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
13:09:59.468 > 141,3.9207516,2.1253726,0.00,44.2951241,-0.0017982774
13:09:59.473 > 142,3.9207458,2.1252019,0.00,44.2952385,-0.0017984480
13:09:59.475 > 143,3.9207385,2.1245730,0.00,44.2958107,-0.0017990770
13:09:59.478 > 144,3.9207673,2.1245561,0.00,44.2961693,-0.0017990939
13:09:59.480 > 145,3.9207318,2.1242814,0.00,44.2960358,-0.0017993686
13:09:59.483 > 146,3.9207659,2.1236651,0.00,44.2970848,-0.0017999850
13:09:59.486 > 147,3.9206641,2.1238904,0.00,44.2956505,-0.0017997596
13:09:59.486 > 148,3.9207239,2.1232250,0.00,44.2970543,-0.0018004250
13:09:59.491 > 149,3.9208086,2.1226094,0.00,44.2986984,-0.0018010406
13:09:59.494 > 150,3.9207323,2.1226487,0.00,44.2977562,-0.0018010013
13:09:59.496 > 151,3.9206729,2.1221426,0.00,44.2975883,-0.0018015074
13:09:59.496 > 152,3.9207551,2.1217179,0.00,44.2990036,-0.0018019321
13:09:59.501 > 153,3.9207113,2.1212940,0.00,44.2989349,-0.0018023560
13:09:59.502 > 154,3.9207299,2.1211286,0.00,44.2993240,-0.0018025215
13:09:59.506 > 155,3.9207404,2.1211569,0.00,44.2994194,-0.0018024931
13:09:59.509 > 156,3.9207478,2.1205063,0.00,44.3001862,-0.0018031438
13:09:59.512 > 157,3.9206893,2.1205664,0.00,44.2994385,-0.0018030837
13:09:59.514 > 158,3.9207599,2.1201551,0.00,44.3007011,-0.0018034949
13:09:59.517 > 159,3.9207637,2.1194017,0.00,44.3015366,-0.0018042483
13:09:59.519 > 160,3.9207780,2.1193998,0.00,44.3017082,-0.0018042503
13:09:59.519 > 161,3.9207122,2.1193414,0.00,44.3009949,-0.0018043086
13:09:59.525 > 162,3.9207416,2.1188276,0.00,44.3018799,-0.0018048225
13:09:59.528 > 163,3.9207764,2.1186247,0.00,44.3025017,-0.0018050254
13:09:59.530 > 164,3.9207137,2.1180270,0.00,44.3023911,-0.0018056231
13:09:59.533 > 165,3.9207458,2.1179590,0.00,44.3028450,-0.0018056910
13:09:59.536 > 166,3.9207215,2.1176715,0.00,44.3028564,-0.0018059786
13:09:59.536 > 167,3.9207501,2.1174302,0.00,44.3034477,-0.0018062198
13:09:59.542 > 168,3.9207795,2.1171341,0.00,44.3041039,-0.0018065160
13:09:59.544 > 169,3.9207637,2.1167345,0.00,44.3043404,-0.0018069155
13:09:59.547 > 170,3.9208033,2.1169610,0.00,44.3045654,-0.0018066891
13:09:59.549 > 171,3.9207249,2.1165049,0.00,44.3041229,-0.0018071451
13:09:59.552 > 172,3.9208679,2.1163764,0.00,44.3059425,-0.0018072736
13:09:59.552 > 173,3.9208076,2.1159301,0.00,44.3056984,-0.0018077199
13:09:59.558 > 174,3.9207332,2.1156013,0.00,44.3051682,-0.0018080487
