08:44:32.774 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
08:44:32.774 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
08:44:48.651 > DEBUG (obtain_Vbd) -> Ejecutandose
08:44:48.654 > DEBUG (obtain_Vbd) -> logaritmo calculado
08:44:48.655 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.429391
08:44:48.655 > DEBUG (polarization_settling) → Channel 1
08:45:07.444 > DEBUG (obtain_Vbd) -> Ejecutandose
08:45:07.448 > DEBUG (obtain_Vbd) -> logaritmo calculado
08:45:07.448 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.436789
08:45:07.451 > DEBUG (polarization_settling) → Channel 2
08:45:40.509 > -------------------- DATOS OBTENIDOS --------------------
08:45:40.509 > ------------------ -------------------
08:45:40.509 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
08:45:41.103 > 230,2.4390090,0.9999958,0.00,24.5194397,0.0003940031
08:45:41.107 > 231,2.4396353,1.0056881,0.00,24.5208511,0.0003996954
08:45:41.109 > 232,2.4401939,1.0112008,0.00,24.5216484,0.0004052082
08:45:41.111 > 233,2.4408805,1.0177838,0.00,24.5228348,0.0004117911
08:45:41.115 > 234,2.4414473,1.0231525,0.00,24.5238800,0.0004171598
08:45:41.117 > 235,2.4421148,1.0288700,0.00,24.5257492,0.0004228774
08:45:41.120 > 236,2.4426732,1.0350759,0.00,24.5258179,0.0004290833
08:45:41.122 > 237,2.4432373,1.0408945,0.00,24.5263596,0.0004349019
08:45:41.125 > 238,2.4437950,1.0465888,0.00,24.5269585,0.0004405962
08:45:41.128 > 239,2.4444180,1.0525763,0.00,24.5280190,0.0004465837
08:45:41.130 > 240,2.4450366,1.0583631,0.00,24.5292377,0.0004523705
08:45:41.132 > 241,2.4455013,1.0642505,0.00,24.5285358,0.0004582579
08:45:41.135 > 242,2.4462018,1.0703324,0.00,24.5304108,0.0004643398
08:45:41.138 > 243,2.4468384,1.0764391,0.00,24.5315056,0.0004704465
08:45:41.140 > 244,2.4474306,1.0821648,0.00,24.5324764,0.0004761721
08:45:41.143 > 245,2.4479256,1.0874188,0.00,24.5327988,0.0004814262
08:45:41.145 > 246,2.4485271,1.0940269,0.00,24.5329533,0.0004880343
08:45:41.148 > 247,2.4491551,1.0989896,0.00,24.5351486,0.0004929970
08:45:41.150 > 248,2.4497380,1.1048883,0.00,24.5358295,0.0004988957
08:45:41.153 > 249,2.4502609,1.1112677,0.00,24.5352955,0.0005052751
08:45:41.156 > 250,2.4507949,1.1167519,0.00,24.5358353,0.0005107593
08:45:41.158 > 251,2.4514644,1.1228091,0.00,24.5373707,0.0005168164
08:45:41.161 > 252,2.4520197,1.1290309,0.00,24.5373859,0.0005230383
08:45:41.163 > 253,2.4526553,1.1354356,0.00,24.5381565,0.0005294430
08:45:41.166 > 254,2.4531674,1.1409839,0.00,24.5383701,0.0005349913
08:45:41.169 > 255,2.4538648,1.1476257,0.00,24.5396214,0.0005416331
08:45:41.171 > 256,2.4544947,1.1537929,0.00,24.5405731,0.0005478003
08:45:41.175 > 257,2.4550781,1.1601400,0.00,24.5407867,0.0005541474
08:45:41.177 > 258,2.4556983,1.1667669,0.00,24.5411415,0.0005607743
08:45:41.180 > 259,2.4564636,1.1734223,0.00,24.5431805,0.0005674297
08:45:41.182 > 260,2.4570200,1.1796764,0.00,24.5431767,0.0005736838
08:45:41.185 > 261,2.4576945,1.1858262,0.00,24.5446720,0.0005798336
08:45:41.187 > 262,2.4583302,1.1926668,0.00,24.5449848,0.0005866741
08:45:41.190 > 263,2.4589159,1.1994008,0.00,24.5448227,0.0005934082
08:45:41.193 > 264,2.4595327,1.2063293,0.00,24.5448208,0.0006003367
08:45:41.195 > 265,2.4602675,1.2128061,0.00,24.5466862,0.0006068135
08:45:41.198 > 266,2.4607947,1.2188408,0.00,24.5465679,0.0006128482
08:45:41.200 > 267,2.4614556,1.2251440,0.00,24.5477428,0.0006191514
08:45:41.203 > 268,2.4620585,1.2316633,0.00,24.5480080,0.0006256707
08:45:41.205 > 269,2.4628201,1.2382846,0.00,24.5500355,0.0006322920
08:45:41.208 > 270,2.4633627,1.2446702,0.00,24.5497284,0.0006386776
08:45:41.210 > 271,2.4638569,1.2507843,0.00,24.5491390,0.0006447916
08:45:41.213 > 272,2.4646130,1.2571081,0.00,24.5514126,0.0006511155
08:45:41.215 > 273,2.4653270,1.2633716,0.00,24.5532570,0.0006573790
08:45:41.218 > 274,2.4657636,1.2700588,0.00,24.5513840,0.0006640661
08:45:41.221 > 275,2.4663670,1.2766496,0.00,24.5515804,0.0006706570
08:45:41.223 > 276,2.4669688,1.2826405,0.00,24.5523872,0.0006766478
08:45:41.226 > 277,2.4676840,1.2894534,0.00,24.5536671,0.0006834608
08:45:41.228 > 278,2.4682038,1.2960106,0.00,24.5529118,0.0006900180
08:45:41.231 > 279,2.4688430,1.3018835,0.00,24.5542831,0.0006958909
08:45:41.233 > 280,2.4695718,1.3082172,0.00,24.5562286,0.0007022246
08:45:41.236 > 281,2.4701228,1.3148637,0.00,24.5557461,0.0007088711
08:45:41.238 > 282,2.4707541,1.3216724,0.00,24.5560436,0.0007156798
