09:39:53.408 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
09:39:53.408 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
09:40:09.274 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:09.279 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:09.279 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.471339
09:40:09.280 > DEBUG (polarization_settling) → Channel 1
09:40:28.044 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:28.047 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:28.048 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.480472
09:40:28.050 > DEBUG (polarization_settling) → Channel 2
09:41:01.881 > -------------------- DATOS OBTENIDOS --------------------
09:41:01.881 > ------------------ -------------------
09:41:01.882 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
09:41:02.420 > 208,2.4720111,0.9061456,0.00,25.0083218,0.0002990543
09:41:02.423 > 209,2.4724941,0.9117032,0.00,25.0081825,0.0003046119
09:41:02.426 > 210,2.4731519,0.9170517,0.00,25.0103245,0.0003099604
09:41:02.428 > 211,2.4737647,0.9222071,0.00,25.0121365,0.0003151158
09:41:02.431 > 212,2.4743605,0.9273064,0.00,25.0138092,0.0003202151
09:41:02.433 > 213,2.4750359,0.9328781,0.00,25.0159245,0.0003257868
09:41:02.436 > 214,2.4756136,0.9387000,0.00,25.0166245,0.0003316087
09:41:02.439 > 215,2.4762244,0.9436636,0.00,25.0186138,0.0003365723
09:41:02.441 > 216,2.4768946,0.9494495,0.00,25.0204430,0.0003423582
09:41:02.444 > 217,2.4774470,0.9550090,0.00,25.0211201,0.0003479177
09:41:02.446 > 218,2.4779704,0.9604183,0.00,25.0216122,0.0003533271
09:41:02.449 > 219,2.4787006,0.9660414,0.00,25.0243187,0.0003589501
09:41:02.451 > 220,2.4792151,0.9715294,0.00,25.0246239,0.0003644380
09:41:02.454 > 221,2.4798036,0.9772708,0.00,25.0255337,0.0003701795
09:41:02.456 > 222,2.4804080,0.9828107,0.00,25.0268459,0.0003757194
09:41:02.459 > 223,2.4810898,0.9887584,0.00,25.0286407,0.0003816671
09:41:02.461 > 224,2.4815557,0.9944859,0.00,25.0281219,0.0003873945
09:41:02.464 > 225,2.4823096,1.0002306,0.00,25.0309811,0.0003931393
09:41:02.466 > 226,2.4828148,1.0055585,0.00,25.0313435,0.0003984672
09:41:02.469 > 227,2.4835324,1.0113379,0.00,25.0337372,0.0004042466
09:41:02.472 > 228,2.4840534,1.0170443,0.00,25.0338898,0.0004099530
09:41:02.474 > 229,2.4845979,1.0232366,0.00,25.0338097,0.0004161453
09:41:02.477 > 230,2.4852366,1.0288321,0.00,25.0354671,0.0004217408
09:41:02.479 > 231,2.4858372,1.0346980,0.00,25.0363884,0.0004276067
09:41:02.482 > 232,2.4865108,1.0404956,0.00,25.0382462,0.0004334043
09:41:02.484 > 233,2.4870675,1.0465355,0.00,25.0384693,0.0004394442
09:41:02.486 > 234,2.4876535,1.0521783,0.00,25.0394554,0.0004450869
09:41:02.489 > 235,2.4881282,1.0577948,0.00,25.0391560,0.0004507035
09:41:02.492 > 236,2.4888318,1.0638379,0.00,25.0411072,0.0004567466
09:41:02.494 > 237,2.4893532,1.0696027,0.00,25.0412025,0.0004625114
09:41:02.496 > 238,2.4900174,1.0756304,0.00,25.0427074,0.0004685391
09:41:02.499 > 239,2.4904950,1.0814042,0.00,25.0422764,0.0004743129
09:41:02.501 > 240,2.4911139,1.0869544,0.00,25.0437469,0.0004798631
09:41:02.504 > 241,2.4917073,1.0927337,0.00,25.0446777,0.0004856424
09:41:02.506 > 242,2.4923005,1.0981314,0.00,25.0460033,0.0004910401
09:41:02.509 > 243,2.4928730,1.1043485,0.00,25.0462284,0.0004972572
09:41:02.511 > 244,2.4935722,1.1104482,0.00,25.0480690,0.0005033569
09:41:02.514 > 245,2.4940493,1.1165345,0.00,25.0473042,0.0005094432
09:41:02.516 > 246,2.4946575,1.1223320,0.00,25.0483894,0.0005152407
09:41:02.519 > 247,2.4952698,1.1286716,0.00,25.0489540,0.0005215803
09:41:02.521 > 248,2.4958847,1.1345502,0.00,25.0500317,0.0005274589
09:41:02.524 > 249,2.4965308,1.1409638,0.00,25.0509167,0.0005338725
09:41:02.527 > 250,2.4972224,1.1474887,0.00,25.0522232,0.0005403974
09:41:02.529 > 251,2.4978642,1.1537521,0.00,25.0532150,0.0005466608
09:41:02.532 > 252,2.4984171,1.1604000,0.00,25.0527534,0.0005533088
09:41:02.535 > 253,2.4990771,1.1669142,0.00,25.0536976,0.0005598229
09:41:02.537 > 254,2.4997268,1.1730429,0.00,25.0549221,0.0005659516
09:41:02.540 > 255,2.5004904,1.1799327,0.00,25.0566940,0.0005728414
09:41:02.542 > 256,2.5010297,1.1857808,0.00,25.0569134,0.0005786894
09:41:02.545 > 257,2.5016570,1.1925671,0.00,25.0571861,0.0005854758
09:41:02.547 > 258,2.5022187,1.1990603,0.00,25.0569935,0.0005919690
09:41:02.550 > 259,2.5029004,1.2048532,0.00,25.0589485,0.0005977619
09:41:02.553 > 260,2.5034795,1.2115726,0.00,25.0587234,0.0006044813
09:41:02.556 > 261,2.5040350,1.2182668,0.00,25.0582428,0.0006111756
09:41:02.558 > 262,2.5047634,1.2239873,0.00,25.0608273,0.0006168960
09:41:02.561 > 263,2.5053592,1.2306502,0.00,25.0608559,0.0006235589
09:41:02.563 > 264,2.5060005,1.2364838,0.00,25.0622959,0.0006293925
09:41:02.565 > 265,2.5066323,1.2431387,0.00,25.0627575,0.0006360473
09:41:02.568 > 266,2.5072265,1.2493255,0.00,25.0632687,0.0006422342
09:41:02.571 > 267,2.5077960,1.2556100,0.00,25.0633869,0.0006485187
09:41:02.573 > 268,2.5084398,1.2621975,0.00,25.0640602,0.0006551062
09:41:02.576 > 269,2.5090070,1.2684746,0.00,25.0641594,0.0006613833
09:41:02.579 > 270,2.5096717,1.2750070,0.00,25.0651398,0.0006679157
09:41:02.581 > 271,2.5103519,1.2812222,0.00,25.0666332,0.0006741309
09:41:02.584 > 272,2.5108359,1.2876424,0.00,25.0656013,0.0006805510
09:41:02.586 > 273,2.5115170,1.2937729,0.00,25.0671959,0.0006866817
