19:39:41.298 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:39:41.298 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:39:57.177 > DEBUG (obtain_Vbd) -> Ejecutandose
19:39:57.181 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:39:57.181 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458076
19:39:57.182 > DEBUG (polarization_settling) → Channel 1
19:40:15.654 > DEBUG (obtain_Vbd) -> Ejecutandose
19:40:15.654 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:40:15.654 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458384
19:40:15.654 > DEBUG (polarization_settling) → Channel 2
19:40:48.224 > -------------------- DATOS OBTENIDOS --------------------
19:40:48.224 > ------------------ -------------------
19:40:48.224 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:40:48.689 > 180,2.4331076,0.7697043,0.00,24.6923428,0.0001630545
19:40:48.691 > 181,2.4336927,0.7728419,0.00,24.6959496,0.0001661921
19:40:48.697 > 182,2.4342644,0.7762311,0.00,24.6991329,0.0001695814
19:40:48.697 > 183,2.4349322,0.7794744,0.00,24.7036037,0.0001728246
19:40:48.704 > 184,2.4354370,0.7831180,0.00,24.7057285,0.0001764683
19:40:48.704 > 185,2.4361053,0.7868510,0.00,24.7096901,0.0001802013
19:40:48.704 > 186,2.4366801,0.7904868,0.00,24.7126503,0.0001838370
19:40:48.712 > 187,2.4372785,0.7943240,0.00,24.7156792,0.0001876743
19:40:48.712 > 188,2.4379263,0.7982984,0.00,24.7191448,0.0001916486
19:40:48.712 > 189,2.4385819,0.8019051,0.00,24.7230892,0.0001952553
19:40:48.714 > 190,2.4392073,0.8060712,0.00,24.7260914,0.0001994215
19:40:48.717 > 191,2.4397228,0.8102121,0.00,24.7278214,0.0002035623
19:40:48.732 > 192,2.4404104,0.8141350,0.00,24.7318115,0.0002074852
19:40:48.732 > 193,2.4409924,0.8185177,0.00,24.7340717,0.0002118679
19:40:48.732 > 194,2.4416411,0.8224878,0.00,24.7375546,0.0002158380
19:40:48.732 > 195,2.4421742,0.8266848,0.00,24.7394333,0.0002200350
19:40:48.732 > 196,2.4427505,0.8313608,0.00,24.7413197,0.0002247110
19:40:48.732 > 197,2.4434800,0.8351153,0.00,24.7459812,0.0002284655
19:40:48.736 > 198,2.4441783,0.8402486,0.00,24.7488251,0.0002335989
19:40:48.751 > 199,2.4447117,0.8445172,0.00,24.7506332,0.0002378675
19:40:48.751 > 200,2.4452622,0.8493784,0.00,24.7520218,0.0002427287
19:40:48.751 > 201,2.4458647,0.8541053,0.00,24.7541637,0.0002474556
19:40:48.751 > 202,2.4464867,0.8587410,0.00,24.7566319,0.0002520913
19:40:48.751 > 203,2.4470587,0.8633244,0.00,24.7585640,0.0002566747
19:40:48.751 > 204,2.4476552,0.8683455,0.00,24.7603264,0.0002616957
19:40:48.755 > 205,2.4483283,0.8732694,0.00,24.7630920,0.0002666196
19:40:48.755 > 206,2.4489195,0.8777877,0.00,24.7653217,0.0002711379
19:40:48.755 > 207,2.4496088,0.8832148,0.00,24.7677517,0.0002765651
19:40:48.755 > 208,2.4501810,0.8877687,0.00,24.7697182,0.0002811189
19:40:48.755 > 209,2.4507604,0.8933119,0.00,24.7707310,0.0002866621
19:40:48.770 > 210,2.4513316,0.8984223,0.00,24.7721024,0.0002917725
19:40:48.770 > 211,2.4519629,0.9033485,0.00,24.7743740,0.0002966987
19:40:48.774 > 212,2.4525673,0.9086035,0.00,24.7759838,0.0003019537
19:40:48.774 > 213,2.4531801,0.9137846,0.00,24.7777691,0.0003071349
19:40:48.774 > 214,2.4538307,0.9189877,0.00,24.7799778,0.0003123379
19:40:48.774 > 215,2.4544373,0.9247988,0.00,24.7810287,0.0003181491
19:40:48.774 > 216,2.4550946,0.9300127,0.00,24.7833061,0.0003233629
19:40:48.789 > 217,2.4556224,0.9355311,0.00,24.7837372,0.0003288813
19:40:48.789 > 218,2.4562292,0.9406598,0.00,24.7855072,0.0003340100
19:40:48.789 > 219,2.4569805,0.9463989,0.00,24.7883396,0.0003397492
19:40:48.789 > 220,2.4574435,0.9521927,0.00,24.7877178,0.0003455430
19:40:48.789 > 221,2.4581068,0.9574496,0.00,24.7900200,0.0003507998
19:40:48.801 > 222,2.4586763,0.9623781,0.00,24.7915611,0.0003557284
19:40:48.801 > 223,2.4591689,0.9682482,0.00,24.7912064,0.0003615985
19:40:48.801 > 224,2.4599178,0.9741763,0.00,24.7938137,0.0003675265
19:40:48.819 > 225,2.4604042,0.9796876,0.00,24.7937622,0.0003730379
19:40:48.819 > 226,2.4610937,0.9854408,0.00,24.7958527,0.0003787910
19:40:48.819 > 227,2.4616408,0.9911237,0.00,24.7963371,0.0003844740
