20:52:42.467 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
20:52:42.467 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
20:52:58.343 > DEBUG (obtain_Vbd) -> Ejecutandose
20:52:58.347 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:52:58.347 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.457537
20:52:58.348 > DEBUG (polarization_settling) → Channel 1
20:53:16.822 > DEBUG (obtain_Vbd) -> Ejecutandose
20:53:16.826 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:53:16.826 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458044
20:53:16.829 > DEBUG (polarization_settling) → Channel 2
20:53:49.375 > -------------------- DATOS OBTENIDOS --------------------
20:53:49.375 > ------------------ -------------------
20:53:49.375 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
20:53:49.846 > 183,2.4331138,0.7811264,0.00,24.6802406,0.0001746506
20:53:49.849 > 184,2.4337251,0.7846452,0.00,24.6837540,0.0001781694
20:53:49.851 > 185,2.4343214,0.7881242,0.00,24.6871338,0.0001816484
20:53:49.854 > 186,2.4349992,0.7920144,0.00,24.6910439,0.0001855386
20:53:49.857 > 187,2.4356048,0.7955210,0.00,24.6945019,0.0001890452
20:53:49.859 > 188,2.4361157,0.7995790,0.00,24.6962662,0.0001931033
20:53:49.862 > 189,2.4367630,0.8031002,0.00,24.7002029,0.0001966244
20:53:49.865 > 190,2.4373181,0.8073612,0.00,24.7022743,0.0002008855
20:53:49.866 > 191,2.4380314,0.8111812,0.00,24.7066746,0.0002047055
20:53:49.870 > 192,2.4386859,0.8154245,0.00,24.7099380,0.0002089487
20:53:49.873 > 193,2.4392612,0.8196486,0.00,24.7122879,0.0002131729
20:53:49.875 > 194,2.4398093,0.8239130,0.00,24.7142735,0.0002174372
20:53:49.877 > 195,2.4404759,0.8283083,0.00,24.7175198,0.0002218325
20:53:49.881 > 196,2.4411972,0.8326423,0.00,24.7214737,0.0002261666
20:53:49.883 > 197,2.4417121,0.8373786,0.00,24.7225723,0.0002309028
20:53:49.885 > 198,2.4422944,0.8419881,0.00,24.7245998,0.0002355124
20:53:49.888 > 199,2.4429352,0.8460523,0.00,24.7278900,0.0002395765
20:53:49.890 > 200,2.4434988,0.8512507,0.00,24.7290783,0.0002447749
20:53:49.893 > 201,2.4442453,0.8552877,0.00,24.7336426,0.0002488120
20:53:49.895 > 202,2.4447939,0.8604272,0.00,24.7347145,0.0002539514
20:53:49.898 > 203,2.4452889,0.8650653,0.00,24.7356834,0.0002585895
20:53:49.901 > 204,2.4459021,0.8699971,0.00,24.7377357,0.0002635213
